,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,fitness
0,0.125,-0.5,0.5,-0.875,0.875,-0.5,-0.375,0.875,-0.625,0.0,-0.25,-0.625,0.75,0.125,0.75,-0.25,0.875,-1.0,0.125,1
1,-1.0,0.0,-0.5,-1.0,0.375,0.0,-0.125,0.375,-0.625,0.5,0.75,-0.25,0.875,0.125,-0.375,-0.5,0.875,-0.875,-0.375,1
2,-1.0,0.25,0.5,-0.875,0.875,-0.5,-0.25,0.875,-0.75,0.0,-0.25,-0.5,0.875,0.125,-0.25,-0.5,0.625,-0.75,0.125,0
3,0.0,-1.0,0.5,-0.875,-0.125,-0.875,-0.25,0.875,-0.75,0.5,-0.25,-0.25,0.75,0.0,-0.5,-0.75,0.875,-0.875,0.125,0
4,0.0,-0.25,0.5,-0.875,0.375,0.125,-0.125,0.375,-0.75,0.5,-0.375,-0.625,0.75,0.0,0.75,-0.5,0.875,-0.75,0.125,0
5,-1.0,0.0,-0.5,-1.0,-0.125,0.0,-0.25,-0.125,-0.75,0.0,-0.25,-0.625,0.75,-0.5,-0.125,-0.375,0.875,-0.875,0.125,1
6,-1.0,0.5,0.5,-1.0,0.375,-1.0,-0.25,0.875,-0.5,0.5,0.25,-0.125,0.75,0.125,0.625,-0.75,0.375,-0.75,0.125,4
7,-0.875,-0.75,-0.5,-0.75,-0.125,-1.0,-0.25,0.875,-0.75,0.0,-0.25,-0.25,0.875,0.125,0.625,-0.5,0.875,-1.0,0.125,2
8,-0.875,0.5,-0.5,-1.0,0.875,-0.5,-0.25,0.875,-0.625,0.5,0.75,-0.625,0.875,0.0,-0.5,0.375,0.625,-0.75,0.125,0
9,0.0,-0.5,-0.5,-1.0,0.875,0.5,-0.75,0.875,-0.625,0.5,-0.25,-0.25,0.75,0.0,0.75,-0.375,0.875,-0.625,0.125,1
10,-1.0,0.5,0.5,-0.875,0.375,-0.375,-0.25,0.375,-0.625,0.5,-0.25,-0.25,0.75,0.125,0.75,-0.625,0.875,-0.75,0.125,1
11,-0.875,0.25,0.5,-0.875,0.875,0.375,-0.75,0.875,-0.375,0.0,0.75,-0.625,0.75,0.0,-0.125,-0.875,0.625,-0.75,0.125,1
12,-1.0,0.0,0.5,-0.875,-0.625,-0.375,-0.625,0.875,-0.625,0.5,-0.25,-0.25,0.75,0.0,0.625,-0.125,0.625,-0.625,0.125,1
13,0.0,0.0,0.5,-1.0,0.875,-1.0,-0.75,0.875,-0.625,0.5,0.75,-0.25,0.75,0.0,-0.375,0.25,0.875,-0.625,0.125,0
14,0.0,0.25,0.5,-0.875,0.375,-0.625,-0.125,0.375,-0.75,0.5,0.75,-0.25,0.75,-0.5,0.625,-0.25,0.625,-0.625,0.125,0
15,0.0,0.25,0.5,-0.875,-0.625,0.5,-0.125,0.375,-0.5,0.5,-0.25,-0.625,0.75,0.125,0.625,-0.25,0.875,-0.875,0.25,0
16,-0.875,-1.0,0.5,-0.875,0.875,0.5,-0.625,0.875,-0.75,0.5,0.75,-0.125,0.75,0.0,0.625,-0.25,0.625,-0.75,0.125,0
17,-0.875,-0.5,-0.5,-0.875,0.375,0.0,-0.875,0.375,-0.625,0.0,0.625,-0.25,0.75,0.0,0.25,-0.75,0.875,-0.5,0.125,0
18,-1.0,0.0,0.5,-1.0,0.375,0.5,-0.25,0.875,-0.625,0.5,-0.25,-0.25,0.75,0.125,0.5,-1.0,0.625,-0.75,0.125,0
19,-0.875,0.5,0.5,-1.0,-0.125,0.0,-0.25,0.375,-0.875,0.5,0.25,-0.25,0.75,0.125,-0.25,-0.25,0.625,-0.625,0.125,0
20,0.625,-0.125,-0.25,-1.0,0.75,-0.25,-0.25,0.75,-1.0,0.0,0.75,-1.0,0.75,-0.125,0.0,-0.75,-0.125,-1.0,0.125,0
21,0.625,-0.125,0.75,-1.0,0.125,0.75,-0.25,0.875,-1.0,0.0,0.75,-0.75,0.75,-0.375,0.0,-1.0,-0.125,-1.0,0.125,1
22,0.875,-0.375,0.25,-1.0,0.375,0.75,-0.25,0.875,-1.0,0.25,0.75,-0.75,0.625,0.875,0.0,-0.75,0.375,-1.0,0.0,0
23,-0.625,-0.375,0.75,-1.0,0.25,0.75,-0.25,0.75,-1.0,0.25,0.75,-1.0,0.875,0.625,0.0,-1.0,0.625,-1.0,0.125,2
24,0.25,-0.375,0.75,-1.0,0.625,0.75,-0.25,0.75,-1.0,0.25,0.75,-1.0,0.75,-0.375,0.0,-1.0,-0.125,-1.0,0.0,1
25,0.375,-0.375,0.5,-1.0,0.0,-0.25,-0.25,0.875,-1.0,0.25,0.75,-1.0,0.75,0.875,0.0,-0.5,-0.375,-1.0,0.125,2
26,-0.25,-0.125,0.75,-1.0,0.5,0.25,-0.25,0.875,-1.0,0.0,0.75,-0.75,0.875,-0.375,-0.5,-0.75,0.625,-1.0,0.0,2
27,-0.625,-0.125,0.75,-1.0,0.125,0.75,-0.375,0.875,-1.0,0.0,0.75,-1.0,0.875,-0.375,0.0,-1.0,-0.375,-1.0,0.0,1
28,-0.25,-0.375,0.25,-1.0,-0.5,0.25,-0.25,0.75,-1.0,0.25,0.75,-1.0,0.75,0.625,0.0,-0.75,0.75,-1.0,0.0,1
29,-0.25,-0.375,0.0,-1.0,0.375,-0.25,-0.25,0.75,-1.0,0.25,0.75,-1.0,0.875,0.375,0.0,-1.0,-0.125,-1.0,0.125,1
30,-0.125,-0.25,0.75,-1.0,0.375,-0.25,-0.25,0.875,-1.0,0.25,0.75,-1.0,0.875,-0.125,0.0,-0.75,0.625,-1.0,0.0,1
31,-0.125,-0.375,0.25,-1.0,0.5,0.625,-0.25,0.875,-1.0,0.0,0.75,-1.0,0.75,0.375,0.0,-0.875,0.875,-1.0,0.125,1
32,-0.25,-0.375,0.25,-1.0,0.625,0.75,-0.25,0.75,-1.0,0.5,0.75,-1.0,0.75,0.625,0.0,-1.0,0.875,-1.0,0.25,0
33,0.25,-0.375,0.25,-1.0,0.875,0.75,0.25,0.75,-1.0,0.25,0.75,-0.75,0.75,-0.125,0.0,-0.75,-0.375,-1.0,0.125,2
34,-0.625,-0.125,0.0,-1.0,0.875,0.75,-0.25,0.75,-1.0,-0.5,0.75,-1.0,0.75,-0.375,0.0,-1.0,-0.125,-1.0,0.125,3
35,-0.125,-0.375,0.25,-1.0,0.25,0.75,-0.25,0.875,-1.0,0.25,0.75,-0.5,0.75,0.875,0.0,-1.0,0.875,-1.0,0.0,0
36,-0.625,-0.125,0.75,-1.0,0.25,0.75,-0.25,0.75,-1.0,0.0,0.75,-0.75,0.875,-0.125,0.0,-0.5,0.625,-1.0,0.125,1
37,-0.75,-0.125,0.75,-1.0,0.75,0.75,-0.25,0.75,-1.0,0.0,0.75,-0.75,0.75,-0.125,0.0,-0.75,0.625,-1.0,0.0,1
38,-0.25,-0.375,0.75,-1.0,-0.5,-0.25,-0.25,0.875,-1.0,0.0,0.625,-1.0,0.75,0.625,0.0,-0.75,-0.375,-1.0,0.125,0
39,-0.75,-0.25,0.5,-1.0,0.875,0.75,-0.375,0.875,-1.0,0.25,0.75,-0.75,0.75,0.875,0.0,-0.75,0.875,-1.0,0.0,1
40,0.5,0.25,0.875,-0.875,0.625,0.5,-0.5,-0.125,-1.0,0.5,0.5,-0.875,0.625,0.25,-0.625,-0.875,0.875,-0.25,0.125,1
41,0.125,-0.75,0.625,-1.0,0.625,0.5,0.5,-0.5,-0.75,-1.0,0.875,-0.875,-0.5,0.0,0.375,-0.875,0.875,-0.25,0.125,0
42,0.625,0.25,0.875,-1.0,0.25,-0.5,-1.0,-0.125,-1.0,-0.75,0.75,-0.875,0.75,0.0,-0.625,-1.0,0.875,-0.5,-0.875,0
43,0.625,0.25,0.75,-0.875,0.125,-0.5,-1.0,-0.125,-1.0,-0.5,0.75,-0.875,0.625,0.0,-0.75,-1.0,0.875,-1.0,0.125,0
44,0.5,-0.75,0.625,-1.0,0.625,-0.5,-0.5,0.25,-0.75,0.25,0.75,-0.875,-0.375,0.0,-0.625,-0.875,0.875,-1.0,-0.875,0
45,0.625,-0.75,0.75,-1.0,0.125,-0.5,-0.875,-0.125,-0.75,-0.75,0.625,-0.75,0.75,0.25,-0.75,-0.875,0.875,-0.75,-0.875,0
46,-0.375,-0.5,0.625,-0.875,0.125,-0.5,-1.0,0.75,-1.0,0.75,0.75,-0.875,0.0,0.25,-0.75,-0.875,0.875,-1.0,-0.875,0
47,0.375,-0.75,0.875,-0.875,0.625,-0.5,0.625,0.5,-0.75,0.0,0.625,-0.75,-0.5,0.0,0.25,-1.0,0.875,-0.75,0.125,0
48,0.5,-0.75,0.875,-1.0,0.625,-0.5,-0.875,0.5,-0.75,0.25,0.625,-0.875,0.625,0.0,-0.75,-1.0,0.875,-1.0,0.125,0
49,0.625,0.25,0.625,-0.875,0.125,0.5,0.375,0.75,-1.0,0.25,0.75,-0.875,0.875,0.25,-0.625,-1.0,0.875,-1.0,0.25,0
50,0.625,-0.75,0.625,-0.875,0.125,0.5,-0.5,0.5,-0.75,0.25,0.875,-0.875,-0.625,0.25,-0.75,-0.75,0.875,-0.5,0.125,0
51,0.0,-0.75,0.625,-1.0,0.75,0.0,-1.0,0.875,-0.75,0.5,0.875,-0.875,0.5,0.25,0.25,-0.875,0.875,-1.0,0.125,1
52,0.125,-0.5,0.5,-0.875,0.125,0.5,0.625,0.5,-1.0,-1.0,0.75,-0.875,0.75,0.25,-0.75,-1.0,0.875,-0.75,0.125,1
53,0.5,-0.75,0.625,-1.0,0.125,-0.5,-0.375,0.75,-0.75,-0.5,0.75,-0.875,-1.0,0.0,-0.75,-1.0,0.875,-0.75,0.125,0
54,0.0,-0.75,0.75,-1.0,0.625,0.5,-1.0,-0.5,-1.0,-0.5,0.5,-0.75,0.625,0.25,-0.75,-1.0,0.875,-1.0,0.125,2
55,0.625,-0.75,0.5,-1.0,0.75,-0.5,0.125,0.875,-0.75,0.0,0.625,-0.875,0.75,0.0,0.375,-1.0,0.875,-0.25,-0.875,0
56,0.625,0.25,0.75,-0.875,0.375,0.5,-1.0,-0.5,-0.75,-0.5,0.625,-0.875,0.0,0.0,-0.625,-0.875,0.875,-0.75,0.25,0
57,0.5,0.25,0.5,-0.875,0.125,-0.5,0.125,-0.5,-0.75,0.25,0.25,-0.875,-0.375,0.25,-0.625,-1.0,0.875,-0.5,0.125,0
58,0.625,0.25,0.5,-1.0,0.125,0.0,0.5,0.625,-0.75,0.75,0.625,-0.875,0.0,0.25,-0.75,-1.0,0.875,-0.75,0.125,0
59,0.0,-0.75,0.875,-0.875,0.625,-0.5,0.5,0.625,-1.0,-0.25,0.625,-0.875,0.25,0.0,-0.625,-1.0,0.875,-0.75,-0.875,2
60,-0.5,-0.125,0.375,-1.0,0.375,-0.25,-0.5,0.875,-1.0,0.0,0.125,-1.0,0.5,-0.125,-0.125,-0.875,0.875,-0.375,-1.0,0
61,0.5,-0.125,0.625,-1.0,0.125,0.5,0.5,0.5,-1.0,0.0,0.125,-0.625,0.375,-0.875,-0.125,-0.875,0.875,-0.125,0.25,1
62,-0.5,-0.125,0.125,-1.0,0.125,-0.25,-1.0,0.875,-1.0,0.0,0.125,-0.875,0.25,-0.125,-0.75,-0.875,0.875,-1.0,0.0,0
63,0.5,-0.125,-0.375,-1.0,0.375,-0.5,0.0,0.875,-1.0,0.0,0.125,-0.625,0.375,-0.5,-0.125,-1.0,0.875,-0.875,-0.5,1
64,0.5,-0.125,0.875,-1.0,0.125,0.5,0.0,0.75,-1.0,0.0,0.125,-0.875,0.25,-0.375,-0.125,-1.0,0.875,-0.125,0.625,2
65,0.5,-0.125,-0.875,-1.0,0.375,-0.25,-0.875,0.875,-1.0,0.0,-0.375,-0.75,-0.125,-0.75,-0.75,-1.0,0.875,-0.5,-0.375,0
66,-0.5,-0.125,0.125,-1.0,-0.125,-0.25,0.125,0.875,-1.0,0.0,-0.375,-0.625,0.25,-0.5,-0.25,-1.0,0.875,-0.625,-1.0,0
67,-1.0,-0.125,0.125,-1.0,0.375,-0.25,0.125,0.875,-1.0,0.0,0.125,-0.5,0.25,-0.375,-0.375,-1.0,0.875,-0.125,-0.5,1
68,-1.0,-0.125,0.375,-1.0,0.125,0.5,-0.375,0.5,-1.0,0.0,0.125,-0.625,0.5,-0.625,-0.125,-0.875,0.875,-1.0,0.0,1
69,-1.0,-0.125,-0.625,-1.0,0.375,-0.25,-0.875,0.625,-1.0,0.0,0.125,-0.75,0.375,-0.5,-0.75,-1.0,0.875,-0.625,0.0,0
70,-1.0,-0.125,0.375,-1.0,0.375,0.5,-1.0,0.75,-1.0,0.0,0.125,-0.875,0.375,-0.25,-0.25,-1.0,0.875,-0.625,-0.375,0
71,-1.0,-0.125,0.875,-1.0,0.375,0.5,0.0,0.875,-1.0,0.0,0.125,-0.625,0.375,-0.125,-0.125,-1.0,0.875,-0.375,-0.375,0
72,-1.0,-0.125,-0.875,-1.0,0.375,0.75,-0.875,0.75,-1.0,0.0,0.125,-0.75,0.25,-0.375,-0.625,-1.0,0.875,-0.5,0.125,0
73,-1.0,-0.125,-0.875,-1.0,0.375,0.125,0.0,0.625,-1.0,0.0,0.125,-1.0,0.375,-0.25,-0.75,-0.875,0.875,-0.5,0.25,0
74,-1.0,-0.125,0.625,-1.0,0.125,0.75,-0.5,0.5,-1.0,-0.5,0.125,-0.75,0.125,-0.25,-0.125,-1.0,0.875,-0.875,-1.0,0
75,-1.0,-0.125,0.875,-1.0,-0.125,0.75,0.0,0.875,-1.0,0.0,0.125,-0.875,0.625,-0.375,-0.625,-1.0,0.875,-0.625,-0.75,0
76,-0.5,-0.125,0.25,-1.0,0.375,-0.25,-0.875,0.75,-1.0,0.0,0.125,-0.75,0.25,-0.375,-0.75,-0.875,0.875,-0.625,0.0,0
77,0.5,-0.125,0.625,-1.0,0.375,-0.75,0.625,0.5,-1.0,0.0,0.125,-0.875,0.375,-0.125,-0.125,-1.0,0.875,-0.5,0.125,0
78,0.5,-0.125,-0.125,-1.0,-0.375,-0.25,0.5,0.75,-1.0,0.0,0.125,-0.625,0.25,-0.5,-0.75,-0.875,0.875,-0.875,-1.0,0
79,0.5,-0.125,-0.125,-1.0,0.375,-0.375,0.0,0.625,-1.0,0.0,0.125,-0.625,0.375,-0.875,-0.625,-1.0,0.875,-0.25,-1.0,0
80,0.25,-0.625,0.0,-0.625,0.125,0.125,-0.5,-0.125,-1.0,0.0,0.0,-0.625,0.875,0.375,-1.0,-0.75,0.75,-0.875,0.0,0
81,-0.875,0.375,0.0,-0.875,0.0,0.125,-1.0,0.25,-1.0,0.0,0.125,-0.875,0.625,0.125,0.75,-0.75,0.875,-1.0,0.125,0
82,0.75,0.375,0.375,-1.0,0.375,0.875,-0.5,-0.25,-1.0,0.0,0.5,-1.0,0.625,0.375,0.5,-0.625,0.875,-1.0,0.0,1
83,-0.25,-0.625,0.125,-0.875,0.375,0.625,-0.375,0.875,-1.0,-1.0,0.625,-0.875,0.625,0.125,-0.5,-0.625,0.875,-0.625,0.0,1
84,-0.25,0.375,0.375,-0.75,0.375,0.625,-0.375,-0.25,-1.0,0.0,0.5,-0.875,0.875,0.375,-0.625,-0.75,0.75,-1.0,0.125,0
85,-0.75,0.375,0.0,-0.75,0.0,0.875,-0.5,-0.375,-1.0,0.0,0.625,-0.75,0.625,0.125,-0.875,-0.75,0.875,-1.0,0.0,0
86,-1.0,-0.625,-0.875,-0.875,0.375,0.125,-0.875,0.75,-1.0,0.0,0.625,-1.0,0.875,0.125,0.375,-0.75,0.875,-0.625,0.125,2
87,0.25,0.625,-0.875,-0.875,0.375,0.875,-0.5,-0.125,-1.0,-1.0,0.0,-0.875,0.625,0.25,-0.875,-0.75,0.875,-0.375,0.125,0
88,0.25,0.375,0.25,-1.0,0.25,0.875,-0.875,-0.125,-1.0,-1.0,0.125,-1.0,0.875,0.125,-1.0,-0.75,0.75,-0.75,0.0,1
89,-0.25,0.375,0.0,-1.0,0.0,0.625,-0.875,0.75,-1.0,-1.0,0.5,-0.875,0.625,0.125,0.5,-0.625,0.75,-0.625,0.125,1
90,-0.5,-0.625,-1.0,-1.0,0.375,0.375,-0.75,0.875,-1.0,0.0,0.5,-0.75,0.625,0.125,0.375,-0.625,0.75,-1.0,0.0,1
91,-0.5,-0.625,0.25,-0.875,0.125,0.875,-1.0,-0.125,-1.0,-1.0,0.5,-0.75,0.625,0.125,0.25,-0.375,0.875,-0.625,0.125,0
92,0.5,-0.625,0.25,-0.875,0.125,0.625,-0.5,0.75,-1.0,-1.0,0.625,-0.375,0.625,0.375,0.375,-0.75,0.875,-1.0,0.0,0
93,-0.875,0.375,-1.0,-0.875,0.0,0.375,-0.375,-0.125,-1.0,0.0,0.0,-0.625,0.625,0.125,0.0,-0.625,0.75,-1.0,0.0,1
94,-0.5,-0.625,0.375,-1.0,0.25,0.625,-1.0,-0.25,-1.0,0.0,0.0,-0.625,0.875,0.375,-0.5,-0.625,0.75,-0.75,0.0,0
95,-0.75,-0.625,0.0,-1.0,0.375,0.625,-1.0,-0.25,-1.0,0.0,0.0,-1.0,0.875,0.125,-0.875,-0.625,0.875,-1.0,0.0,1
96,-0.5,0.375,0.0,-0.875,0.0,0.625,-0.375,0.875,-1.0,-1.0,0.625,-0.75,0.875,0.375,0.125,-0.75,0.875,-1.0,0.125,1
97,-1.0,-0.625,0.25,-0.625,0.0,0.875,-1.0,-0.125,-1.0,0.0,0.125,-1.0,0.625,0.375,-1.0,-0.375,0.875,-0.625,0.0,0
98,0.75,-0.625,-0.75,-0.75,0.0,0.875,-1.0,-0.125,-1.0,-1.0,0.5,-0.875,0.875,0.375,-0.875,-0.625,0.875,-0.875,0.125,0
99,-0.25,0.375,0.375,-0.75,-0.25,0.125,-0.375,0.75,-1.0,-1.0,0.625,-1.0,0.875,0.125,0.5,-0.625,0.875,-0.625,0.125,1
100,-0.625,0.375,-0.625,-0.25,0.625,0.625,0.5,0.875,-1.0,0.0,0.75,0.75,0.625,0.375,0.25,-0.5,-0.125,-0.875,0.125,0
101,-0.875,-0.125,0.375,-1.0,0.625,0.625,0.5,0.875,-1.0,0.0,0.75,0.125,0.375,0.375,-0.25,-0.5,-0.125,-0.875,0.125,0
102,-0.375,0.875,-0.375,-0.25,0.625,0.625,-0.5,0.875,-1.0,0.0,0.875,0.75,0.625,0.25,0.25,-1.0,-0.125,-0.875,0.125,0
103,-0.625,0.375,-1.0,-0.125,0.625,0.625,-0.5,0.875,-1.0,0.0,0.875,0.25,0.375,0.125,0.125,-1.0,-0.125,-0.875,0.125,0
104,-0.875,0.375,0.375,-1.0,0.625,0.625,0.625,0.875,-1.0,0.0,0.875,-0.75,0.875,0.375,0.0,-0.5,-0.125,-0.875,0.125,1
105,-0.875,-0.125,-0.875,-0.25,0.625,0.625,0.875,0.875,-1.0,0.0,0.75,0.75,0.375,0.125,0.0,-0.5,-0.125,-0.875,0.125,1
106,-0.875,0.875,-0.5,-0.875,0.625,0.625,0.625,0.875,-1.0,0.0,0.75,0.125,0.875,0.375,0.25,-1.0,-0.125,-0.875,0.25,3
107,-0.875,-0.625,-0.875,-1.0,0.625,0.375,0.5,0.875,-1.0,0.0,0.75,-0.75,0.625,-0.125,0.25,-1.0,-0.125,-0.875,0.125,1
108,-0.625,0.375,0.0,-0.875,0.625,0.625,-0.125,0.875,-1.0,0.0,0.75,0.75,0.125,0.375,0.25,-1.0,-0.125,-0.875,0.125,0
109,-0.875,0.375,0.875,-0.75,0.625,0.625,-0.375,0.875,-1.0,0.0,0.875,0.25,0.875,0.875,0.0,-1.0,0.375,-0.875,0.125,0
110,-0.875,0.375,-0.5,-0.25,0.625,0.625,-0.25,0.875,-1.0,0.0,0.875,0.75,0.875,0.375,-0.5,-0.5,-0.125,-0.875,0.125,1
111,-0.625,0.875,0.5,-1.0,0.625,0.625,0.875,0.875,-1.0,0.0,0.625,0.25,0.375,0.375,0.0,-1.0,-0.125,-0.875,0.125,1
112,-0.875,0.375,-0.5,-0.625,0.625,0.625,-0.375,0.875,-1.0,0.0,0.75,-0.25,0.625,0.625,0.0,-1.0,0.375,-0.875,0.125,1
113,-0.625,-0.125,-0.375,-0.75,0.625,0.625,-0.5,0.875,-1.0,0.0,0.75,0.625,0.125,0.875,0.125,-1.0,-0.125,-0.875,0.125,1
114,-0.875,-0.625,0.25,-0.5,0.625,0.625,0.5,0.875,-1.0,0.0,0.75,-0.25,0.875,0.375,0.25,-1.0,-0.125,-0.875,0.125,0
115,-0.625,0.375,-0.75,-1.0,0.625,0.625,-0.375,0.875,-1.0,0.0,0.875,0.25,0.125,0.625,0.25,-1.0,-0.125,-0.875,0.125,1
116,-0.875,-0.625,0.625,-0.5,0.625,0.625,-0.5,0.875,-1.0,0.0,0.875,-0.75,0.625,0.75,0.0,-1.0,-0.125,-0.875,0.25,0
117,-0.625,0.875,-0.75,-0.625,0.625,0.625,0.5,0.875,-1.0,0.0,0.875,0.75,0.625,0.625,0.25,-1.0,-0.125,-0.875,0.125,0
118,-0.625,-0.625,0.875,-0.625,0.625,0.625,-0.5,0.875,-1.0,-0.5,0.875,0.25,0.875,0.375,0.25,-0.5,-0.125,-0.875,0.125,0
119,-0.875,-0.125,0.625,-1.0,0.625,0.625,-0.25,0.875,-1.0,0.0,0.875,-0.25,0.375,0.625,0.25,-0.5,-0.125,-0.875,0.125,4
120,-0.75,-0.875,0.25,-1.0,0.5,0.75,0.875,0.625,-1.0,0.125,0.75,-0.625,0.875,0.25,0.25,-0.875,0.375,-0.875,0.125,0
121,-0.625,0.875,0.125,-0.875,0.25,0.875,-0.125,0.875,-1.0,0.0,0.625,-0.5,0.25,-0.375,0.25,-0.875,0.375,-0.875,0.125,0
122,0.5,0.125,0.25,-1.0,-0.5,0.75,-0.625,0.75,-0.75,0.125,0.875,0.0,0.5,-0.375,0.25,-0.875,0.875,-1.0,0.125,0
123,0.25,-0.875,0.25,-1.0,-0.5,0.625,0.875,0.875,-1.0,0.0,0.875,-0.75,0.25,-0.875,0.125,-0.875,0.875,-1.0,0.125,0
124,-0.625,0.375,0.5,-1.0,-0.5,0.875,-0.125,0.875,-1.0,0.125,0.875,-0.5,0.0,0.625,0.375,-0.875,0.625,-0.875,0.125,0
125,-0.375,0.875,0.75,-0.875,-0.5,0.875,-0.125,0.75,-1.0,0.0,0.625,-0.75,0.5,0.125,0.375,-0.875,0.375,-0.875,0.125,1
126,0.125,0.625,0.875,-1.0,-0.5,0.625,0.875,0.75,-1.0,0.0,0.625,-0.75,0.75,0.125,0.25,-0.875,0.875,-1.0,0.125,0
127,0.5,0.375,0.0,-1.0,-0.5,0.75,-0.375,0.75,-0.75,0.0,0.75,-0.75,0.75,-0.375,0.25,-0.875,0.875,-1.0,0.25,4
128,-0.75,-0.125,0.0,-1.0,0.5,0.75,-0.125,0.875,-0.75,0.0,0.5,-0.75,0.75,-0.75,0.125,-0.875,0.875,-1.0,0.125,0
129,0.25,0.375,0.125,-1.0,0.5,0.75,0.625,0.75,-0.75,0.0,0.625,-0.125,0.75,0.125,0.0,-0.875,0.875,-0.875,0.125,1
130,0.375,0.375,0.375,-1.0,-0.5,0.625,0.875,0.75,-1.0,0.0,0.75,-0.375,0.125,0.375,0.125,-0.875,0.875,-1.0,0.125,0
131,-0.625,0.875,0.625,-1.0,0.5,0.625,-0.625,0.875,-1.0,0.125,0.5,-0.625,0.75,0.125,0.25,-0.875,0.875,-0.875,0.125,3
132,-0.625,0.375,0.125,-0.875,0.5,0.625,-0.125,0.875,-1.0,0.0,0.875,-0.875,0.125,-0.875,0.125,-0.875,0.875,-0.875,0.125,1
133,-0.625,0.375,0.125,-0.875,0.25,0.625,-0.875,0.75,-0.75,0.0,0.625,-1.0,0.5,-0.875,0.375,-0.875,0.375,-0.875,-0.375,0
134,0.25,0.625,0.875,-1.0,0.5,0.875,0.125,0.75,-1.0,0.125,0.75,-1.0,0.125,-0.25,0.375,-0.875,0.875,-0.875,0.125,1
135,-0.625,-0.75,0.75,-0.875,0.5,0.625,-0.75,0.875,-1.0,0.0,0.75,-0.375,0.375,-0.375,0.375,-0.875,-0.125,-0.875,0.125,0
136,-0.75,0.625,0.5,-0.875,-0.5,0.75,-0.625,0.875,-0.75,0.0,0.75,-0.875,0.875,0.125,0.125,-0.875,0.875,-1.0,0.125,1
137,0.375,0.625,0.625,-1.0,0.5,0.75,-0.375,0.75,-1.0,0.0,0.875,-1.0,0.375,-0.375,0.375,-0.875,0.875,-0.875,0.125,1
138,0.25,-0.625,0.875,-0.875,-0.5,0.625,-0.375,0.625,-0.75,0.125,0.5,-0.625,0.75,0.125,0.0,-0.875,-0.125,-1.0,0.125,1
139,-0.625,-0.875,0.125,-1.0,-0.5,0.5,0.375,0.75,-0.75,0.0,0.625,-0.5,0.5,0.625,0.0,-0.875,0.875,-0.875,0.125,0
140,-0.625,0.5,0.75,-1.0,-0.25,0.625,-0.25,0.875,-0.75,0.0,0.875,-0.5,0.75,0.5,0.75,-0.75,0.625,-0.875,0.0,1
141,0.125,0.75,0.125,-1.0,-0.125,0.0,-0.125,0.875,-0.25,0.0,0.625,-0.5,0.625,0.0,0.875,-0.75,0.875,-0.625,0.125,4
142,0.375,-0.375,0.25,-1.0,0.875,0.0,-0.375,0.875,-0.375,-0.5,0.75,-0.25,0.75,0.25,0.5,-0.125,0.875,-1.0,0.0,0
143,-0.875,-0.5,0.25,-1.0,0.625,-0.5,-0.625,0.875,-0.625,0.0,0.875,-0.75,0.875,-0.5,0.875,-0.125,0.625,-1.0,0.0,0
144,-0.125,-1.0,0.25,-1.0,0.625,0.0,0.625,0.875,-0.375,0.0,0.875,0.5,0.75,0.25,0.5,-0.25,0.875,-1.0,0.5,2
145,-0.625,-0.75,0.125,-1.0,0.75,0.625,0.625,0.875,0.375,0.0,0.75,0.5,0.75,0.375,0.5,-0.625,0.625,-0.625,0.0,0
146,-0.875,-0.25,0.25,-1.0,0.75,0.0,-0.125,0.875,-0.5,0.0,0.75,-0.25,0.875,0.25,0.5,-0.75,0.625,-0.625,0.125,1
147,0.125,0.0,0.25,-1.0,0.75,0.625,0.5,0.875,-1.0,0.0,0.875,0.75,0.75,0.375,0.75,-0.25,0.625,-0.875,0.0,0
148,-0.875,-1.0,0.5,-1.0,-0.375,0.625,0.75,0.875,-0.125,0.0,0.875,-0.25,0.75,0.125,0.5,-0.625,0.625,-0.75,0.0,0
149,-0.875,0.0,0.125,-1.0,0.5,0.125,0.75,0.875,-0.5,0.0,0.75,-0.25,0.75,0.5,0.625,-0.125,0.875,-1.0,0.375,0
150,-0.125,-0.875,0.25,-1.0,0.875,0.0,-0.25,0.875,-0.625,0.0,0.875,-0.5,0.875,0.5,0.875,-0.75,0.875,-0.875,0.125,2
151,0.375,0.75,0.75,-1.0,-0.625,0.25,-0.125,0.875,-0.75,0.0,0.75,-0.5,0.75,0.875,0.625,-0.625,0.875,-1.0,0.0,1
152,-0.875,-0.875,0.25,-1.0,0.625,0.0,0.5,0.875,-0.875,0.0,0.75,-0.5,0.875,0.5,0.5,-0.625,0.875,-0.875,0.125,2
153,-0.625,0.0,0.75,-1.0,0.875,0.0,-0.375,0.875,0.125,0.0,0.75,0.5,0.875,0.0,0.5,-0.75,0.875,-0.875,0.25,0
154,0.375,0.0,0.75,-1.0,-0.375,0.25,0.875,0.875,-0.25,0.0,0.75,-0.5,0.75,0.875,0.5,-0.625,0.875,-0.625,0.125,1
155,-0.875,-0.625,-0.25,-1.0,-0.375,0.0,-0.25,0.875,-0.5,0.0,0.75,-0.5,0.75,0.25,0.875,-0.75,0.625,-1.0,0.125,0
156,-0.625,0.125,0.25,-1.0,0.875,0.0,-0.375,0.875,-0.625,0.0,0.75,-0.25,0.75,0.75,0.5,-0.25,0.875,-0.625,0.375,0
